0.0	0.0	
1.0E-5	0.0	
2.0E-5	-8.0E-8	
3.0E-5	-2.39984E-7	
4.0E-5	-4.79936E-7	
5.0E-5	-7.998399E-7	
6.0E-5	-1.1996796E-6	
7.0E-5	-1.679439E-6	
8.0E-5	-2.239102E-6	
9.0E-5	-2.8786524E-6	
1.0E-4	-3.598074E-6	
1.1E-4	-4.3973505E-6	
1.2E-4	-5.276466E-6	
1.3E-4	-6.2354034E-6	
1.4E-4	-7.2741473E-6	
1.5E-4	-8.392681E-6	
1.6E-4	-9.590987E-6	
1.7E-4	-1.0869051E-5	
1.8E-4	-1.2226856E-5	
1.9E-4	-1.3664384E-5	
2.0E-4	-1.518162E-5	
2.1E-4	-1.6778547E-5	
2.2E-4	-1.8455148E-5	
2.3E-4	-2.0211408E-5	
2.4E-4	-2.2047308E-5	
2.5E-4	-2.3962835E-5	
2.6E-4	-2.5957968E-5	
2.7E-4	-2.8032693E-5	
2.8E-4	-3.0186993E-5	
2.9E-4	-3.242085E-5	
3.0E-4	-3.473425E-5	
3.1E-4	-3.712717E-5	
3.2E-4	-3.9599603E-5	
3.3E-4	-4.215152E-5	
3.4E-4	-4.4782915E-5	
3.5E-4	-4.7493766E-5	
3.6E-4	-5.028406E-5	
3.7E-4	-5.3153773E-5	
3.8E-4	-5.610289E-5	
3.9E-4	-5.91314E-5	
4.0E-4	-6.2239276E-5	
4.1E-4	-6.542651E-5	
4.2E-4	-6.869309E-5	
4.3E-4	-7.203898E-5	
4.4E-4	-7.546417E-5	
4.5E-4	-7.896865E-5	
4.6E-4	-8.2552404E-5	
4.7E-4	-8.6215405E-5	
4.8E-4	-8.995764E-5	
4.9E-4	-9.377909E-5	
5.0E-4	-9.767974E-5	
5.1E-4	-1.0165957E-4	
5.2E-4	-1.05718565E-4	
5.3E-4	-1.09856715E-4	
5.4E-4	-1.14073984E-4	
5.5E-4	-1.1837037E-4	
5.6E-4	-1.2274586E-4	
5.7E-4	-1.2720042E-4	
5.8E-4	-1.3173402E-4	
5.9E-4	-1.3634669E-4	
6.0E-4	-1.4103837E-4	
6.1E-4	-1.4580906E-4	
6.2E-4	-1.5065873E-4	
6.3E-4	-1.5558738E-4	
6.4E-4	-1.6059498E-4	
6.5E-4	-1.6568151E-4	
6.6E-4	-1.7084696E-4	
6.7E-4	-1.7609133E-4	
6.8E-4	-1.8141457E-4	
6.9E-4	-1.8681666E-4	
7.0E-4	-1.9229761E-4	
7.1E-4	-1.9785737E-4	
7.2E-4	-2.0349596E-4	
7.3E-4	-2.0921334E-4	
7.4E-4	-2.1500948E-4	
7.5E-4	-2.2088438E-4	
7.6E-4	-2.2683802E-4	
7.7E-4	-2.3287038E-4	
7.8E-4	-2.3898145E-4	
7.9E-4	-2.451712E-4	
8.0E-4	-2.514396E-4	
8.1E-4	-2.5778665E-4	
8.2E-4	-2.6421234E-4	
8.3E-4	-2.7071664E-4	
8.4E-4	-2.7729952E-4	
8.5E-4	-2.8396098E-4	
8.6E-4	-2.90701E-4	
8.7E-4	-2.9751952E-4	
8.8E-4	-3.044166E-4	
8.9E-4	-3.1139216E-4	
9.0E-4	-3.184462E-4	
9.1E-4	-3.2557873E-4	
9.2E-4	-3.3278967E-4	
9.3E-4	-3.4007904E-4	
9.4E-4	-3.4744682E-4	
9.5E-4	-3.5489298E-4	
9.6E-4	-3.6241752E-4	
9.7E-4	-3.7002043E-4	
9.8E-4	-3.7770162E-4	
9.9E-4	-3.8546117E-4	
0.001	-3.9329898E-4	
0.00101	-4.0121507E-4	
0.00102	-4.0920943E-4	
0.00103	-4.1728202E-4	
0.00104	-4.2543284E-4	
0.00105	-4.3366186E-4	
0.00106	-4.4196902E-4	
0.00107	-4.503544E-4	
0.00108	-4.5881787E-4	
0.00109	-4.673595E-4	
0.0011	-4.759792E-4	
0.00111	-4.84677E-4	
0.00112	-4.934529E-4	
0.00113	-5.023068E-4	
0.00114	-5.112387E-4	
0.00115	-5.2024866E-4	
0.00116	-5.2933657E-4	
0.00117	-5.3850247E-4	
0.00118	-5.477463E-4	
0.00119	-5.570681E-4	
0.0012	-5.664678E-4	
0.00121	-5.7594536E-4	
0.00122	-5.8550085E-4	
0.00123	-5.9513416E-4	
0.00124	-6.048453E-4	
0.00125	-6.1463425E-4	
0.00126	-6.24501E-4	
0.00127	-6.344455E-4	
0.00128	-6.444678E-4	
0.00129	-6.545678E-4	
0.0013	-6.6474546E-4	
0.00131	-6.750009E-4	
0.00132	-6.85334E-4	
0.00133	-6.957447E-4	
0.00134	-7.062331E-4	
0.00135	-7.167991E-4	
0.00136	-7.274427E-4	
0.00137	-7.381638E-4	
0.00138	-7.489626E-4	
0.00139	-7.598388E-4	
0.0014	-7.707926E-4	
0.00141	-7.818238E-4	
0.00142	-7.929326E-4	
0.00143	-8.0411875E-4	
0.00144	-8.153824E-4	
0.00145	-8.2672347E-4	
0.00146	-8.381419E-4	
0.00147	-8.4963767E-4	
0.00148	-8.6121086E-4	
0.00149	-8.7286136E-4	
0.0015	-8.8458916E-4	
0.00151	-8.9639425E-4	
0.00152	-9.0827665E-4	
0.00153	-9.202363E-4	
0.00154	-9.3227316E-4	
0.00155	-9.443872E-4	
0.00156	-9.565785E-4	
0.00157	-9.688469E-4	
0.00158	-9.811925E-4	
0.00159	-9.936152E-4	
0.0016	-0.001006115	
0.00161	-0.0010186919	
0.00162	-0.0010313459	
0.00163	-0.0010440769	
0.00164	-0.001056885	
0.00165	-0.00106977	
0.00166	-0.001082732	
0.00167	-0.0010957711	
0.00168	-0.001108887	
0.00169	-0.0011220798	
0.0017	-0.0011353496	
0.00171	-0.0011486962	
0.00172	-0.0011621197	
0.00173	-0.00117562	
0.00174	-0.0011891972	
0.00175	-0.0012028512	
0.00176	-0.0012165819	
0.00177	-0.0012303893	
0.00178	-0.0012442735	
0.00179	-0.0012582345	
0.0018	-0.0012722721	
0.00181	-0.0012863863	
0.00182	-0.0013005772	
0.00183	-0.0013148447	
0.00184	-0.0013291889	
0.00185	-0.0013436096	
0.00186	-0.001358107	
0.00187	-0.0013726808	
0.00188	-0.001387331	
0.00189	-0.0014020579	
0.0019	-0.0014168612	
0.00191	-0.001431741	
0.00192	-0.0014466972	
0.00193	-0.0014617298	
0.00194	-0.0014768388	
0.00195	-0.0014920242	
0.00196	-0.0015072859	
0.00197	-0.0015226239	
0.00198	-0.0015380383	
0.00199	-0.0015535288	
0.002	-0.0015690958	
0.00201	-0.0015847388	
0.00202	-0.0016004582	
0.00203	-0.0016162536	
0.00204	-0.0016321253	
0.00205	-0.0016480732	
0.00206	-0.0016640972	
0.00207	-0.0016801972	
0.00208	-0.0016963733	
0.00209	-0.0017126255	
0.0021	-0.0017289538	
0.00211	-0.001745358	
0.00212	-0.0017618382	
0.00213	-0.0017783944	
0.00214	-0.0017950267	
0.00215	-0.0018117347	
0.00216	-0.0018285187	
0.00217	-0.0018453787	
0.00218	-0.0018623143	
0.00219	-0.001879326	
0.0022	-0.0018964133	
0.00221	-0.0019135765	
0.00222	-0.0019308154	
0.00223	-0.0019481301	
